CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Approved
631,Delhi,Male,59,1,134169.62,1,1,176730.02,0
703,Amritsar,Male,46,2,149762.08,1,1,20629.4,1
774,Amritsar,Male,47,8,93844.69,1,1,28415.36,0
785,Amritsar,Male,21,2,0,2,1,77231.27,0
571,Amritsar,Female,33,5,0,2,1,102750.7,0
621,Mumbai,Male,39,9,141078.37,1,0,34580.8,1
605,Mumbai,Female,47,9,117992.59,1,1,183598.77,0
611,Amritsar,Female,53,2,100812.33,2,1,147358.27,0
569,Amritsar,Male,42,10,0,1,1,108469.2,0
658,Amritsar,Male,44,1,80262.6,1,1,20612.82,0
788,Delhi,Male,25,8,156478.62,1,0,181196.76,0
525,Amritsar,Female,46,7,0,2,1,160249.1,0
798,Amritsar,Male,30,1,0,3,0,110783.28,0
486,Mumbai,Male,40,3,115217.99,2,1,144995.33,0
615,Delhi,Male,53,5,0,2,1,150227.85,1
730,Amritsar,Female,35,9,155470.55,1,1,53718.28,0
641,Amritsar,Male,37,3,0,2,1,75248.3,0
542,Amritsar,Male,28,9,135096.77,1,1,14353.43,1
692,Amritsar,Male,46,5,0,2,0,130486.57,0
714,Mumbai,Female,47,2,180075.22,1,1,100127.71,0
591,Delhi,Male,29,6,97541.24,1,1,196356.17,0
710,Amritsar,Female,36,10,156067.05,1,1,9983.88,0
639,Amritsar,Female,34,7,81550.94,2,0,118974.77,0
531,Amritsar,Female,41,6,0,1,0,194998.34,1
673,Amritsar,Female,25,9,170061.92,2,0,134901.34,1
765,Mumbai,Male,31,4,92310.54,2,1,72924.56,0
622,Amritsar,Female,42,9,169089.38,2,1,101057.95,0
806,Amritsar,Male,42,5,80613.93,1,1,142838.64,0
757,Mumbai,Male,54,2,121581.56,2,1,127059.04,0
570,Amritsar,Female,42,5,0,1,0,116503.92,1
555,Delhi,Male,55,2,0,2,1,54405.79,0
692,Amritsar,Male,32,9,0,2,1,88721.84,0
774,Amritsar,Male,32,1,85891.55,1,1,74135.48,1
638,Delhi,Male,43,4,77637.35,2,1,111346.22,0
543,Delhi,Female,44,5,0,1,0,194902.16,0
584,Amritsar,Male,29,9,0,2,1,31474.27,0
691,Mumbai,Male,49,1,116927.89,1,1,21198.39,0
684,Mumbai,Female,30,7,137326.65,1,1,186976.6,0
733,Amritsar,Male,50,8,0,2,1,117202.19,0
599,Delhi,Female,59,6,0,2,1,143739.29,0
524,Mumbai,Female,54,1,67238.98,2,1,161811.23,0
632,Mumbai,Female,58,4,86569.76,2,1,98090.91,0
735,Delhi,Male,37,6,0,2,0,71095.41,0
734,Amritsar,Male,53,2,133598.4,1,1,13107.24,0
605,Amritsar,Female,51,6,136188.78,1,1,67110.59,1
793,Delhi,Male,31,8,0,2,1,88225.02,0
468,Amritsar,Female,49,10,0,3,0,62256.87,1
779,Mumbai,Male,47,9,120092.52,2,1,135925.72,0
698,Amritsar,Male,21,7,101238.24,2,0,177815.87,1
707,Amritsar,Male,31,9,89685.92,1,0,126471.13,0
850,Amritsar,Female,53,2,211774.31,1,1,188574.12,1
850,Amritsar,Male,56,4,131317.48,1,1,119175.45,0
527,Delhi,Male,58,5,93722.73,2,1,139093.73,0
696,Mumbai,Male,47,1,101160.99,1,1,115916.55,0
661,Amritsar,Male,32,7,120320.54,1,0,96463.25,0
776,Amritsar,Female,41,2,0,2,1,112349.51,0
701,Amritsar,Male,26,3,0,2,1,165303.79,0
610,Amritsar,Male,24,5,0,2,1,166031.08,0
572,Mumbai,Female,25,9,152827.99,1,1,38411.79,1
673,Amritsar,Male,49,9,64097.75,1,1,77783.35,0
519,Delhi,Female,32,4,119035.35,2,1,29871.79,0
702,Delhi,Female,56,5,135219.57,1,0,59747.63,0
729,Amritsar,Male,52,3,93694.42,1,1,79919.13,0
543,Delhi,Male,37,7,59408.63,1,1,76773.53,0
550,Amritsar,Female,35,6,114354.95,1,1,54018.93,0
608,Amritsar,Male,35,10,0,1,1,70649.64,1
639,Mumbai,Male,21,10,128173.9,2,1,59093.39,0
686,Delhi,Male,49,7,0,2,1,127569.8,0
564,Mumbai,Female,40,8,114931.35,3,0,18260.98,1
745,Mumbai,Female,40,6,111071.36,1,1,73275.96,1
833,Amritsar,Male,34,1,151226.18,2,1,136129.49,0
622,Amritsar,Male,23,9,0,2,1,153237.59,0
597,Amritsar,Female,36,7,64740.12,1,1,106841.12,0
721,Delhi,Male,21,1,169312.13,1,1,109078.35,1
504,Amritsar,Female,34,5,0,3,0,87822.14,1
842,Delhi,Female,48,3,112652.08,2,1,126644.98,0
587,Amritsar,Male,30,5,0,2,1,47414.15,0
479,Mumbai,Female,27,10,143964.36,2,1,41879.99,0
508,Amritsar,Male,57,5,122451.46,2,1,75808.1,0
749,Amritsar,Male,48,2,0,3,1,47911.03,0
721,Mumbai,Female,48,6,65253.07,2,1,28737.78,0
674,Mumbai,Male,49,2,106901.94,1,1,2079.2,1
685,Delhi,Female,45,9,128509.63,1,1,121562.33,0
417,Amritsar,Male,23,8,0,2,1,55003.79,0
574,Mumbai,Male,40,7,129834.67,1,1,193131.42,0
590,Delhi,Female,27,10,154962.99,3,0,191932.27,1
587,Mumbai,Male,33,1,138241.9,2,1,159418.1,0
598,Mumbai,Male,31,3,91536.93,1,1,191468.78,1
741,Delhi,Male,27,2,0,2,1,38913.68,0
850,Delhi,Female,34,3,0,1,1,705.18,0
584,Mumbai,Female,36,4,105204.01,1,0,138490.03,0
650,Delhi,Male,56,8,152968.73,1,0,82970.69,0
607,Delhi,Male,52,6,158261.68,1,1,76744.72,0
509,Amritsar,Female,50,10,0,1,1,71244.59,1
689,Delhi,Female,46,6,121021.05,1,1,12182.15,0
543,Amritsar,Male,30,3,0,2,1,141210.5,0
438,Delhi,Female,31,2,0,1,0,191763.07,1
687,Delhi,Female,51,10,137715.66,1,1,37938.74,0
737,Mumbai,Male,60,10,121192.22,2,1,74890.58,0
761,Amritsar,Male,50,4,0,3,1,166698.18,0
601,Amritsar,Male,25,10,100486.18,2,1,62678.53,0
651,Amritsar,Male,53,1,0,1,1,67740.08,1
745,Amritsar,Male,41,4,92566.53,2,1,161519.77,0
648,Delhi,Female,60,4,0,2,1,159835.78,1
848,Delhi,Male,45,10,110929.96,1,1,30876.84,0
546,Amritsar,Female,42,5,0,2,1,14858.1,0
439,Delhi,Female,33,5,138901.61,1,1,75685.97,0
755,Amritsar,Male,56,9,123217.66,2,0,144183.1,0
593,Amritsar,Female,43,2,0,1,1,65170.66,0
701,Amritsar,Male,29,9,0,2,1,82526.92,0
701,Delhi,Male,46,3,0,2,1,169161.46,0
607,Delhi,Female,60,5,108431.87,2,0,109291.39,1
586,Delhi,Female,34,4,0,2,0,6057.81,0
547,Mumbai,Female,41,4,72392.41,1,1,77077.14,0
647,Mumbai,Female,54,6,119741.77,2,0,54954.51,1
760,Amritsar,Female,32,5,100946.71,1,0,179614.8,1
621,Delhi,Male,25,3,170491.84,1,1,35588.07,1
725,Amritsar,Male,60,5,0,1,1,117356.14,0
526,Amritsar,Male,47,9,0,1,1,160696.72,0
519,Delhi,Female,35,3,157296.02,2,0,147278.43,1
713,Mumbai,Female,26,1,144606.22,1,1,56594.36,1
700,Amritsar,Male,49,8,134811.3,1,1,1299.75,0
666,Amritsar,Female,51,1,115897.12,1,1,25095.03,0
630,Delhi,Male,42,4,82034,1,0,146326.45,0
779,Delhi,Female,29,8,174318.13,2,0,38296.21,0
611,Mumbai,Female,50,10,114206.84,1,1,164061.6,0
685,Delhi,Male,26,6,0,2,1,107811.28,0
646,Mumbai,Male,21,2,111574.41,1,1,30838.51,0
683,Mumbai,Female,20,9,162448.69,1,0,9221.78,1
484,Mumbai,Female,55,9,148249.54,1,0,33738.27,0
601,Amritsar,Female,41,8,0,3,0,110916.15,1
762,Delhi,Female,59,8,123709.46,2,1,169654.57,0
687,Amritsar,Female,57,1,0,1,0,69829.4,0
566,Amritsar,Male,30,9,0,1,1,54926.51,1
702,Amritsar,Male,45,10,150525.8,1,1,94728.49,0
601,Amritsar,Male,21,10,0,1,1,80393.27,0
699,Amritsar,Male,29,1,0,2,0,111307.98,0
584,Amritsar,Male,40,1,0,2,1,19834.32,0
699,Amritsar,Male,42,8,0,2,1,78397.24,0
698,Mumbai,Female,49,10,111018.98,1,1,86410.28,0
495,Amritsar,Male,57,7,129755.99,1,0,172749.65,0
650,Amritsar,Female,33,1,0,2,1,1002.39,0
605,Amritsar,Female,25,8,129555.7,1,1,13601.79,0
667,Delhi,Male,40,6,87202.38,1,1,77866.91,0
688,Mumbai,Male,45,6,146133.39,1,1,175296.76,0
727,Delhi,Female,25,2,0,1,1,121751.04,1
754,Delhi,Male,35,1,170184.99,2,1,89593.26,0
612,Mumbai,Female,52,5,140745.33,1,1,193437.89,1
546,Delhi,Male,26,2,139070.51,1,1,86945,0
673,Delhi,Female,53,7,0,2,1,183318.79,0
593,Amritsar,Male,27,4,114193.24,1,1,71154.1,0
656,Delhi,Female,35,8,167878.5,1,0,151887.16,0
535,Mumbai,Female,21,10,141616.55,2,1,75888.65,0
678,Mumbai,Male,37,3,145747.67,2,0,89566.74,0
477,Delhi,Female,44,6,129120.64,1,0,26475.79,0
850,Delhi,Male,53,3,110349.82,1,0,126355.8,0
427,Amritsar,Male,29,5,141325.56,1,1,93839.3,0
752,Amritsar,Male,41,4,78653.84,1,1,7698.6,0
649,Amritsar,Male,47,4,0,2,1,145593.85,0
799,Delhi,Female,48,10,142253.65,1,1,45042.56,0
589,Amritsar,Female,52,1,0,1,1,61108.56,1
583,Mumbai,Female,27,4,115988.86,1,1,57553.98,1
839,Delhi,Female,59,8,75592.43,1,1,62674.42,0
540,Mumbai,Male,57,4,164113.04,2,1,12120.79,0
850,Amritsar,Male,50,6,67996.23,2,0,50129.87,1
696,Delhi,Female,23,8,0,2,1,55022.43,0
660,Delhi,Female,46,7,0,2,0,117834.91,0
682,Amritsar,Male,26,8,138778.15,1,0,168840.23,0
744,Amritsar,Female,45,9,147832.15,1,0,24234.11,0
785,Amritsar,Female,35,10,135438.4,1,0,190627.01,0
752,Delhi,Male,41,9,116060.08,1,1,156618.38,1
706,Amritsar,Female,24,8,112564.62,1,1,42334.38,0
583,Amritsar,Female,42,9,125406.58,1,1,110784.42,0
660,Mumbai,Female,53,8,135134.99,1,1,173683,1
819,Amritsar,Female,57,1,133102.92,1,1,27046.46,1
673,Amritsar,Female,46,10,42157.08,1,1,20598.59,1
752,Amritsar,Female,50,2,0,2,1,104991.28,0
578,Amritsar,Male,42,9,82259.29,1,1,8996.97,0
438,Amritsar,Female,24,8,0,2,1,64420.5,0
652,Amritsar,Male,58,1,0,2,1,145700.22,0
629,Amritsar,Female,46,9,0,2,1,196335.48,0
720,Amritsar,Male,27,1,0,1,1,14781.12,0
668,Amritsar,Male,56,2,150461.07,1,1,108139.23,0
459,Mumbai,Male,50,10,133994.52,1,1,19287.06,1
729,Delhi,Male,50,3,164870.81,2,1,9567.39,0
498,Mumbai,Male,41,7,121702.73,1,1,132210.49,0
549,Delhi,Male,40,5,193858.2,1,0,21600.11,0
601,Mumbai,Female,41,4,131039.97,2,1,199661.5,0
544,Amritsar,Male,26,10,113829.45,1,1,124341.49,0
751,Amritsar,Female,54,6,0,2,1,15766.1,0
632,Mumbai,Female,33,2,81877.38,1,1,33642.21,0
694,Delhi,Male,53,4,116326.07,1,1,117704.65,0
678,Amritsar,Male,50,7,0,2,1,58803.28,0
695,Amritsar,Male,27,7,0,2,1,137537.22,0
661,Amritsar,Female,58,2,0,2,0,131300.68,0
661,Amritsar,Male,29,5,0,2,1,84174.81,0
559,Amritsar,Female,31,10,127070.73,1,0,160941.78,0
503,Amritsar,Male,36,5,0,2,1,143954.99,0
695,Delhi,Male,51,6,122549.64,1,1,56297.85,0
640,Amritsar,Female,54,6,176099.13,1,1,8404.73,0
624,Mumbai,Female,36,7,122388.38,2,0,30020.09,0
667,Amritsar,Male,30,3,0,2,0,58137.42,0
642,Amritsar,Male,28,10,0,1,0,47472.68,0
640,Delhi,Female,25,2,118879.35,2,1,19131.71,0
529,Delhi,Male,23,7,0,2,1,187288.5,0
563,Amritsar,Female,43,5,0,2,1,17603.81,0
593,Delhi,Female,37,7,88736.44,2,1,67020.03,0
739,Mumbai,Male,22,8,102703.62,1,0,147802.94,1
788,Delhi,Female,60,5,0,2,1,41610.62,0
684,Delhi,Female,25,6,0,2,1,44255.65,0
482,Amritsar,Male,50,5,97318.25,1,0,78416.14,0
591,Delhi,Male,34,10,128468.69,1,0,137254.55,0
651,Mumbai,Female,51,7,133432.59,1,0,151303.48,0
749,Mumbai,Female,42,1,141782.57,2,0,86333.63,0
583,Amritsar,Male,59,4,135125.28,1,0,89801.9,0
661,Delhi,Male,36,2,178820.91,1,0,29358.57,1
715,Amritsar,Female,59,9,112212.14,2,1,181600.72,0
769,Mumbai,Female,56,7,126674.81,1,1,124118.71,1
625,Amritsar,Female,54,8,136294.97,1,1,38867.46,1
641,Amritsar,Female,48,2,66392.64,1,1,31106.67,0
716,Mumbai,Male,39,4,122552.34,2,1,67611.36,0
767,Amritsar,Male,58,2,76408.85,2,1,77837.63,0
745,Mumbai,Male,32,3,145071.24,1,0,6078.46,0
589,Amritsar,Male,39,7,0,2,1,177896.92,0
796,Amritsar,Female,55,3,109730.22,1,1,123882.73,0
664,Amritsar,Male,39,8,0,2,1,15304.08,0
445,Delhi,Male,58,3,64119.38,1,1,76569.64,1
543,Mumbai,Female,46,6,106138.33,2,1,120657.32,1
746,Delhi,Male,55,7,0,2,1,16436.56,0
742,Mumbai,Male,33,6,181656.51,1,1,107667.91,0
750,Amritsar,Female,38,10,0,2,1,95611.47,0
669,Amritsar,Male,52,4,95128.86,1,0,19799.26,0
594,Delhi,Female,53,10,126615.94,2,0,123214.74,0
574,Delhi,Male,57,7,0,2,0,71709.12,0
659,Mumbai,Male,53,4,76190.48,2,1,149066.14,0
750,Mumbai,Male,53,10,168286.81,3,1,20451.99,1
626,Mumbai,Male,37,4,88109.81,1,1,32825.5,0
620,Amritsar,Male,52,10,0,2,1,6232.31,0
580,Amritsar,Female,32,7,0,2,0,10357.03,0
686,Amritsar,Female,31,7,123971.51,2,1,147794.63,0
540,Amritsar,Male,39,5,148116.48,1,0,116973.48,0
634,Mumbai,Male,33,10,116269.01,1,1,129964.94,0
632,Delhi,Male,28,4,120599.21,1,1,92816.86,0
501,Amritsar,Female,37,1,144260.5,1,1,172114.67,0
650,Delhi,Female,20,6,86605.5,3,1,16649.31,1
786,Amritsar,Male,22,9,0,2,1,144517.19,0
554,Mumbai,Female,57,9,58629.97,1,0,182038.6,0
701,Delhi,Female,40,3,0,2,0,24210.56,0
474,Amritsar,Male,23,2,0,2,0,172175.9,0
621,Amritsar,Female,42,3,0,1,1,47578.45,0
672,Delhi,Female,57,10,209767.31,2,1,150694.42,1
459,Delhi,Female,53,6,129634.25,2,1,177683.02,1
669,Amritsar,Male,42,9,0,2,0,66088.83,0
776,Amritsar,Female,29,5,169824.46,1,1,169291.7,0
694,Amritsar,Male,32,10,97530.25,1,1,117140.41,0
787,Amritsar,Female,29,10,145988.65,2,1,79510.37,0
580,Amritsar,Male,44,8,0,2,0,77108.66,0
711,Amritsar,Female,38,2,0,3,1,9679.28,0
673,Amritsar,Female,25,1,137494.28,1,1,81753.92,0
499,Amritsar,Female,48,7,0,1,0,131372.38,1
591,Amritsar,Male,33,8,147360,1,1,25310.82,0
769,Amritsar,Female,43,6,0,2,0,187925.75,0
657,Delhi,Male,24,8,125167.02,1,0,98820.39,0
738,Mumbai,Male,45,9,121152.05,2,1,64166.7,1
545,Mumbai,Female,39,6,128981.07,1,0,176924.21,1
497,Amritsar,Male,53,7,0,1,1,90055.08,0
816,Delhi,Male,32,7,151858.98,1,1,72814.31,0
525,Amritsar,Male,39,8,114628.4,1,0,168290.06,0
725,Amritsar,Male,52,2,0,2,1,161767.38,0
692,Amritsar,Female,58,10,95059.02,2,1,44420.18,0
618,Amritsar,Female,41,5,128736.39,1,0,37147.61,0
546,Amritsar,Male,25,8,156325.38,1,1,125381.02,0
635,Amritsar,Male,44,7,105405.97,1,1,149853.89,0
611,Amritsar,Female,60,2,88915.37,3,0,161435.02,1
650,Amritsar,Male,35,4,0,2,1,102925.76,0
606,Amritsar,Male,39,7,0,2,1,70899.27,0
844,Amritsar,Male,52,9,160980.03,1,0,145936.28,0
450,Delhi,Female,34,6,177619.71,1,1,54227.06,0
727,Delhi,Male,34,8,62276.99,1,1,59280.79,0
460,Mumbai,Male,32,2,127559.97,2,1,126952.5,0
649,Amritsar,Male,58,5,0,2,0,130567.02,0
758,Mumbai,Female,44,5,95523.16,1,1,73294.48,0
490,Amritsar,Female,49,10,107749.03,1,1,3937.37,0
815,Mumbai,Male,46,8,110777.26,2,1,2383.59,0
838,Delhi,Female,60,8,166733.92,2,1,14279.44,0
803,Amritsar,Male,20,6,157120.86,2,1,141300.53,0
664,Mumbai,Female,38,7,127160.78,2,1,78140.75,0
736,Delhi,Female,34,5,0,2,1,117431.1,0
633,Amritsar,Female,46,9,156091.97,1,1,72008.61,0
664,Amritsar,Male,42,8,98668.18,1,1,60887.58,0
600,Amritsar,Female,33,10,134022.06,1,1,194764.83,0
693,Amritsar,Female,59,5,124151.09,1,1,88705.14,1
663,Mumbai,Female,46,8,77253.5,1,0,35817.97,1
742,Mumbai,Female,38,10,114292.48,1,1,31520.4,0
710,Mumbai,Male,59,1,140080.32,3,1,157908.19,1
710,Delhi,Female,30,7,135277.96,1,1,142200.15,0
700,Amritsar,Female,41,4,0,2,0,182055.36,0
720,Mumbai,Male,56,9,115920.62,2,0,157552.08,1
684,Delhi,Male,35,2,119782.72,2,0,120284.67,0
531,Amritsar,Female,51,9,114715.71,1,0,24506.95,1
742,Mumbai,Female,55,10,129748.54,2,0,47271.61,1
717,Amritsar,Male,52,1,129722.57,1,0,41176.6,0
589,Amritsar,Male,20,7,0,2,0,9468.64,0
767,Amritsar,Male,43,5,139180.2,1,0,123880.19,0
636,Mumbai,Male,35,5,113599.74,2,1,158887.09,1
648,Amritsar,Male,60,10,134944,1,1,117036.38,0
622,Mumbai,Female,23,6,116922.25,1,1,120415.61,1
692,Delhi,Male,45,4,118945.09,1,0,16064.25,1
754,Amritsar,Male,48,6,0,2,1,52615.62,0
679,Delhi,Female,34,2,119182.73,1,0,121210.09,0
639,Amritsar,Male,29,8,0,2,1,192247.35,0
774,Amritsar,Female,33,7,71264.02,2,0,68759.57,0
517,Amritsar,Male,31,2,0,2,0,75937.47,0
571,Amritsar,Female,45,9,0,2,0,84569.13,0
747,Mumbai,Male,41,3,116313.57,1,1,190696.35,1
792,Delhi,Male,25,7,92140.15,1,0,67468.67,0
688,Amritsar,Male,32,10,0,2,1,104435.94,0
714,Mumbai,Male,35,4,177640.09,1,0,47166.55,0
562,Delhi,Female,39,7,0,2,1,119899.52,0
704,Delhi,Male,31,7,167997.6,1,1,173498.45,0
698,Amritsar,Male,32,4,82275.35,2,1,93249.26,0
611,Amritsar,Male,59,7,0,2,1,142917.54,0
850,Mumbai,Female,28,8,111962.99,1,1,111755.8,0
743,Mumbai,Female,24,1,131736.88,1,1,108543.21,0
654,Amritsar,Male,57,1,0,1,1,180345.44,0
761,Mumbai,Male,52,8,108239.11,2,0,99444.02,0
702,Amritsar,Female,36,9,98444.19,1,0,109563.28,0
488,Mumbai,Male,32,8,114540.38,1,1,92568.07,0
683,Amritsar,Female,23,10,187530.66,2,1,37976.36,0
601,Mumbai,Female,25,8,133636.16,1,0,103315.74,0
605,Amritsar,Male,34,4,0,2,1,173952.5,0
671,Mumbai,Female,36,2,84745.03,2,0,34673.98,0
614,Mumbai,Female,54,7,120599.38,2,1,46163.44,0
511,Delhi,Female,24,5,0,2,0,140676.98,0
850,Amritsar,Male,44,4,127771.35,2,0,151738.54,0
790,Delhi,Female,40,7,0,1,0,14679.81,1
793,Amritsar,Female,45,10,0,1,0,175544.02,0
628,Amritsar,Male,56,8,0,2,1,181964.6,0
598,Mumbai,Male,43,6,167772.96,1,1,136886.86,0
657,Amritsar,Female,23,4,95845.6,1,1,122218.23,0
618,Amritsar,Female,50,4,0,2,1,180439.75,0
681,Delhi,Male,26,9,134714.7,2,0,190419.81,0
516,Delhi,Female,33,7,0,2,1,58685.59,0
421,Mumbai,Male,35,1,122384.22,3,1,89017.38,1
700,Amritsar,Female,30,7,0,2,0,50051.42,0
745,Amritsar,Male,24,4,157993.15,2,1,146041.45,0
696,Amritsar,Male,40,1,0,2,1,191166.09,0
580,Mumbai,Female,31,2,123331.36,1,0,103516.08,1
497,Delhi,Male,21,4,75263.16,1,1,164825.04,0
720,Amritsar,Female,32,9,137824.03,2,1,172557.77,0
659,Mumbai,Male,53,9,132578.92,2,1,84320.94,0
841,Amritsar,Female,47,10,156021.31,1,0,122662.98,0
642,Delhi,Male,31,9,0,1,1,72085.1,0
732,Delhi,Female,32,9,137453.43,1,0,110932.24,1
600,Delhi,Male,41,10,0,2,1,143635.36,0
464,Mumbai,Male,55,9,164284.72,2,1,3710.34,0
680,Amritsar,Female,48,5,0,2,1,179843.33,0
758,Delhi,Male,45,6,0,2,1,10643.38,0
630,Mumbai,Female,32,10,112373.49,2,1,131167.98,0
577,Amritsar,Female,43,1,0,2,1,10553.31,0
684,Amritsar,Female,47,9,0,2,1,130928.22,0
708,Delhi,Female,20,3,0,1,0,157003.99,0
732,Mumbai,Female,39,2,154333.82,1,1,138527.56,0
634,Mumbai,Male,23,3,111432.77,2,1,167032.49,0
633,Amritsar,Female,44,6,0,2,0,41642.29,0
559,Amritsar,Male,23,6,137390.11,2,1,9677,0
694,Delhi,Female,23,9,0,2,1,147012.22,0
686,Mumbai,Female,32,3,111642.08,1,1,80553.87,0
553,Delhi,Female,52,1,0,1,0,30730.95,1
507,Amritsar,Male,35,4,83543.37,1,0,140134.43,0
732,Mumbai,Male,42,2,145338.76,1,0,91936.1,1
818,Amritsar,Female,37,6,186796.37,1,0,178252.63,0
660,Mumbai,Male,26,8,58641.43,1,0,198674.08,0
773,Delhi,Female,59,10,0,1,1,28266.9,1
640,Amritsar,Male,31,2,137148.68,1,1,92381.01,0
505,Amritsar,Male,26,5,80001.23,1,0,135180.11,0
714,Mumbai,Male,51,5,86402.52,2,0,27330.59,0
468,Amritsar,Female,56,7,0,2,1,125305.34,0
611,Delhi,Male,37,7,122874.74,1,1,149648.45,0
705,Amritsar,Male,42,4,97544.29,1,0,59887.15,0
646,Mumbai,Male,52,6,170826.55,2,1,45041.32,0
667,Mumbai,Female,54,9,97133.92,2,0,113316.77,1
511,Mumbai,Female,33,6,153895.65,1,1,39087.42,0
653,Amritsar,Female,47,3,0,2,1,7330.59,0
675,Amritsar,Female,21,8,0,2,0,95463.29,0
523,Delhi,Male,59,7,0,2,1,167848.02,0
567,Mumbai,Female,60,3,134956.02,1,1,93953.84,1
741,Delhi,Male,28,4,143637.58,2,0,174227.66,0
456,Delhi,Male,43,3,147506.25,1,1,135399.21,0
598,Amritsar,Male,21,7,0,2,1,195635.3,1
667,Amritsar,Male,31,7,190227.46,1,1,97508.04,1
548,Amritsar,Female,43,6,172448.77,1,1,188083.77,1
725,Amritsar,Male,48,7,113980.21,1,1,116704.25,0
717,Amritsar,Male,57,8,0,2,0,97614.87,0
594,Amritsar,Male,21,9,0,2,0,186884.04,0
678,Mumbai,Female,37,10,76968.12,2,0,131501.72,0
545,Amritsar,Male,46,3,88293.13,2,1,24302.95,0
636,Amritsar,Female,51,4,170833.46,1,1,110510.28,1
603,Mumbai,Male,33,1,108122.39,2,1,108488.33,1
435,Amritsar,Male,42,7,0,1,1,197015.2,0
535,Amritsar,Female,22,5,0,1,1,27689.77,0
629,Mumbai,Female,28,10,129818.39,3,1,9217.55,1
722,Amritsar,Female,51,7,163943.89,2,1,15068.18,0
561,Amritsar,Male,34,8,0,2,1,7797.01,0
645,Amritsar,Female,55,2,101430.3,2,0,4400.32,0
501,Amritsar,Female,47,5,117301.66,1,0,182025.95,0
502,Mumbai,Female,42,10,173340.83,1,0,122763.95,0
652,Delhi,Female,54,2,0,2,1,38152.01,0
574,Amritsar,Female,35,5,134348.57,1,1,63163.99,0
518,Amritsar,Female,31,6,105525.65,2,1,73418.29,0
749,Amritsar,Female,35,4,0,1,1,17978.68,1
679,Amritsar,Female,60,10,0,3,1,115136.51,1
565,Amritsar,Male,54,5,106192.1,1,1,149575.59,0
643,Amritsar,Female,30,7,45144.43,1,1,60917.24,1
515,Amritsar,Male,25,10,92113.61,1,1,142548.33,0
521,Amritsar,Male,32,7,0,2,1,157878.67,0
739,Delhi,Male,38,3,128366.44,1,1,12796.43,0
585,Amritsar,Male,53,8,0,2,1,18657.77,0
733,Mumbai,Male,31,5,106545.53,1,1,134589.58,0
542,Amritsar,Female,39,3,145618.37,1,0,10350.74,0
788,Delhi,Male,45,1,141541.25,1,0,66013.27,0
435,Mumbai,Male,50,2,57017.06,2,1,5907.11,0
577,Amritsar,Male,53,8,0,1,1,74077.91,0
703,Amritsar,Female,36,6,0,3,1,77294.56,1
728,Mumbai,Female,21,1,125884.95,2,1,54359.02,1
728,Mumbai,Male,50,7,61825.5,1,1,156124.93,0
718,Amritsar,Male,56,5,0,2,1,94820.85,0
621,Amritsar,Female,44,8,0,1,1,155155.25,0
523,Amritsar,Female,27,4,102967.41,1,1,128702.1,1
657,Mumbai,Male,38,6,171770.55,1,1,22745.5,0
727,Mumbai,Male,58,10,93051.64,2,1,71865.31,1
643,Amritsar,Male,31,3,161064.64,2,0,84294.82,0
645,Amritsar,Female,53,5,90612.34,1,1,149139.13,0
568,Amritsar,Male,52,2,145105.64,2,1,185489.11,0
599,Amritsar,Male,36,6,0,1,0,176407.15,1
672,Amritsar,Female,20,4,0,1,1,92027.69,1
685,Amritsar,Male,43,9,174912.72,1,1,43932.54,0
516,Amritsar,Female,21,2,104947.72,1,1,115789.25,1
685,Delhi,Male,53,10,135213.71,1,1,125777.28,0
806,Delhi,Male,59,10,0,2,1,18461.9,0
604,Amritsar,Male,33,4,116229.85,2,1,79633.38,0
648,Delhi,Female,26,2,111201.41,1,1,121542.29,0
545,Delhi,Female,36,1,0,1,1,94739.2,0
756,Mumbai,Male,44,10,131899,1,1,93302.29,0
569,Amritsar,Male,31,5,124525.52,1,1,193793.78,0
596,Amritsar,Male,37,7,0,1,1,74835.65,0
475,Amritsar,Male,29,10,0,1,1,56999.9,1
646,Amritsar,Female,26,3,47134.75,1,1,57236.44,0
784,Delhi,Male,49,1,0,2,0,81483.64,0
552,Delhi,Male,23,10,0,2,1,26752.56,0
729,Amritsar,Male,60,6,0,2,0,9200.54,0
609,Delhi,Male,20,4,0,1,1,22447.85,1
555,Amritsar,Male,56,4,0,3,1,189122.89,1
572,Mumbai,Female,60,4,138657.08,1,1,16161.82,0
785,Amritsar,Female,34,2,70302.48,1,1,68600.36,0
714,Mumbai,Female,49,6,101609.01,2,1,447.73,0
738,Delhi,Male,53,3,0,1,1,15650.73,0
639,Mumbai,Male,43,8,130170.82,1,1,149599.62,0
520,Mumbai,Male,60,7,133802.29,2,1,90304.01,0
764,Amritsar,Female,57,4,106234.02,1,0,115676.38,0
661,Delhi,Male,44,8,132628.98,1,0,38812.67,0
564,Mumbai,Male,55,8,103522.75,2,1,34338.21,0
708,Mumbai,Female,56,6,192390.52,2,1,823.36,0
512,Delhi,Male,22,3,0,1,0,135482.26,1
592,Delhi,Male,47,10,0,3,1,10656.89,0
619,Amritsar,Female,44,8,0,2,0,116467.35,0
775,Amritsar,Male,27,8,109922.61,1,1,96823.32,1
850,Mumbai,Female,31,3,128605.32,1,0,171096.2,0
577,Amritsar,Female,41,10,0,1,1,79881.39,0
